timestamp,Quadrilx,Quadrily,Quadrilz,Joelhox,Joelhoy,Joelhoz
11.4896,100.3371,169.7957,224.9985,170.3402,132.5719,117.2627
11.523,100.3371,169.7957,224.9985,170.3402,132.5719,117.2627
11.5564,101.8499,156.3273,224.4901,170.3402,132.5719,117.2627
11.5898,101.8499,156.3273,224.4901,170.3402,132.5719,117.2627
11.623199999999999,105.0337,124.8398,224.194,170.3402,132.5719,117.2627
11.6566,105.0337,124.8398,224.194,170.3402,132.5719,117.2627
11.69,105.0337,124.8398,224.194,170.3402,132.5719,117.2627
11.7234,109.3866,95.55231,221.1105,170.3402,132.5719,117.2627
11.7568,109.3866,95.55231,221.1105,170.496,150.2178,136.3798
11.7902,109.3866,95.55231,221.1105,170.496,150.2178,136.3798
11.823599999999999,114.3381,83.69805,217.0509,170.496,150.2178,136.3798
11.857,114.3381,83.69805,217.0509,170.496,150.2178,136.3798
11.8904,114.3381,83.69805,217.0509,170.496,150.2178,136.3798
11.9238,119.477,75.19109,211.7011,170.496,150.2178,136.3798
11.9572,119.477,75.19109,211.7011,170.496,150.2178,136.3798
11.990599999999999,119.477,75.19109,211.7011,170.496,150.2178,136.3798
12.024,125.503,71.63631,206.483,170.496,150.2178,136.3798
12.0574,125.503,71.63631,206.483,170.496,150.2178,136.3798
12.0908,125.503,71.63631,206.483,170.496,150.2178,136.3798
12.1242,125.503,71.63631,206.483,170.496,150.2178,136.3798
12.1576,132.1156,68.00852,202.7749,170.496,150.2178,136.3798
12.190999999999999,132.1156,68.00852,202.7749,170.496,150.2178,136.3798
12.2244,138.8853,62.32866,198.4845,170.496,150.2178,136.3798
12.2578,138.8853,62.32866,198.4845,170.496,150.2178,136.3798
12.2912,138.8853,62.32866,198.4845,170.496,150.2178,136.3798
12.3246,138.8853,62.32866,198.4845,170.496,150.2178,136.3798
12.358,146.0954,59.8651,195.9241,170.496,150.2178,136.3798
12.391399999999999,146.0954,59.8651,195.9241,170.496,150.2178,136.3798
12.4248,152.2394,58.83587,192.9028,170.496,150.2178,136.3798
12.4582,152.2394,58.83587,192.9028,170.496,150.2178,136.3798
12.4916,152.2394,58.83587,192.9028,170.496,150.2178,136.3798
12.525,158.2644,58.40035,191.779,170.496,150.2178,136.3798
12.558399999999999,158.2644,58.40035,191.779,170.496,150.2178,136.3798
12.5918,158.2644,58.40035,191.779,170.496,150.2178,136.3798
12.6252,158.2644,58.40035,191.779,170.496,150.2178,136.3798
12.6586,162.9064,60.19466,190.2116,170.496,150.2178,136.3798
12.692,162.9064,60.19466,190.2116,170.496,150.2178,136.3798
12.7254,162.9064,60.19466,190.2116,170.496,150.2178,136.3798
12.758799999999999,166.5642,60.09709,188.8423,170.496,150.2178,136.3798
12.7922,166.5642,60.09709,188.8423,170.496,150.2178,136.3798
12.8256,166.5642,60.09709,188.8423,170.496,150.2178,136.3798
12.859,167.4974,59.87844,188.7092,170.496,150.2178,136.3798
12.8924,167.4974,59.87844,188.7092,170.496,150.2178,136.3798
12.925799999999999,167.1167,60.3496,188.5912,170.496,150.2178,136.3798
12.9592,167.1167,60.3496,188.5912,170.496,150.2178,136.3798
12.9926,167.1167,60.3496,188.5912,170.496,150.2178,136.3798
13.026,167.1167,60.3496,188.5912,170.496,150.2178,136.3798
13.0594,165.989,62.3567,189.2277,170.496,150.2178,136.3798
13.0928,165.989,62.3567,189.2277,170.496,150.2178,136.3798
13.126199999999999,165.989,62.3567,189.2277,170.496,150.2178,136.3798
13.1596,163.5258,62.54467,190.3405,170.496,150.2178,136.3798
13.193,163.5258,62.54467,190.3405,170.496,150.2178,136.3798
13.2264,163.5258,62.54467,190.3405,170.496,150.2178,136.3798
